StaNum	Year	Month	Day	Value
59294	1970	9	16	11
59294	1970	9	17	84
59294	1970	9	18	72
59294	1970	9	19	104
59294	1970	9	20	87
59294	1970	9	21	110
59294	1970	9	22	85
59294	1970	9	23	78
59294	1970	9	24	81
59294	1970	9	25	58
59294	1970	9	26	40
59294	1970	9	27	44
59294	1970	9	28	0
59294	1970	9	29	30
59294	1970	9	30	90
59294	1970	10	1	92
59294	1970	10	2	33
59294	1970	10	3	60
59294	1970	10	4	100
59294	1970	10	5	78
59294	1970	10	6	0
59294	1970	10	7	45
59294	1970	10	8	24
59294	1970	10	9	24
59294	1970	10	10	49
59294	1970	10	11	85
59294	1970	10	12	98
59294	1970	10	13	92
59294	1970	10	14	95
59294	1970	10	15	57
59294	1970	10	16	0
59294	1970	10	17	0
59294	1970	10	18	0
59294	1970	10	19	0
59294	1970	10	20	13
59294	1970	10	21	65
59294	1970	10	22	98
59294	1970	10	23	57
59294	1970	10	24	78
59294	1970	10	25	80
59294	1970	10	26	30
59294	1970	10	27	97
59294	1970	10	28	93
59294	1970	10	29	95
59294	1970	10	30	101
59294	1970	10	31	99
59294	1970	11	1	102
59294	1970	11	2	96
59294	1970	11	3	102
59294	1970	11	4	100
59294	1970	11	5	90
59294	1970	11	6	100
59294	1970	11	7	0
59294	1970	11	8	1
59294	1970	11	9	88
59294	1970	11	10	76
59294	1970	11	11	32766
59294	1970	11	12	60
59294	1970	11	13	98
59294	1970	11	14	88
59294	1970	11	15	45
59294	1970	11	16	54
59294	1970	11	17	97
59294	1970	11	18	98
59294	1970	11	19	92
59294	1970	11	20	73
59294	1970	11	21	0
59294	1970	11	22	0
59294	1970	11	23	0
59294	1970	11	24	39
59294	1970	11	25	0
59294	1970	11	26	36
59294	1970	11	27	50
59294	1970	11	28	54
59294	1970	11	29	50
59294	1970	11	30	46
59294	1970	12	1	0
59294	1970	12	2	8
59294	1970	12	3	0
59294	1970	12	4	7
59294	1970	12	5	0
59294	1970	12	6	35
59294	1970	12	7	32
59294	1970	12	8	60
59294	1970	12	9	0
59294	1970	12	10	17
59294	1970	12	11	0
59294	1970	12	12	3
59294	1970	12	13	84
59294	1970	12	14	97
59294	1970	12	15	72
59294	1970	12	16	90
59294	1970	12	17	96
59294	1970	12	18	94
59294	1970	12	19	29
59294	1970	12	20	92
59294	1970	12	21	88
59294	1970	12	22	94
59294	1970	12	23	9
59294	1970	12	24	0
59294	1970	12	25	51
59294	1970	12	26	0
59294	1970	12	27	61
59294	1970	12	28	78
59294	1970	12	29	95
59294	1970	12	30	93
59294	1970	12	31	94
59294	1971	1	1	62
59294	1971	1	2	95
59294	1971	1	3	95
59294	1971	1	4	94
59294	1971	1	5	98
59294	1971	1	6	96
59294	1971	1	7	95
59294	1971	1	8	93
59294	1971	1	9	95
59294	1971	1	10	97
59294	1971	1	11	97
59294	1971	1	12	94
59294	1971	1	13	96
59294	1971	1	14	96
59294	1971	1	15	22
59294	1971	1	16	86
59294	1971	1	17	92
59294	1971	1	18	86
59294	1971	1	19	78
59294	1971	1	20	81
59294	1971	1	21	18
59294	1971	1	22	61
59294	1971	1	23	6
59294	1971	1	24	0
59294	1971	1	25	94
59294	1971	1	26	91
59294	1971	1	27	0
59294	1971	1	28	0
59294	1971	1	29	0
59294	1971	1	30	0
59294	1971	1	31	27
59294	1971	2	1	22
59294	1971	2	2	97
59294	1971	2	3	99
59294	1971	2	4	0
59294	1971	2	5	0
59294	1971	2	6	0
59294	1971	2	7	24
59294	1971	2	8	34
59294	1971	2	9	91
59294	1971	2	10	16
59294	1971	2	11	49
59294	1971	2	12	6
59294	1971	2	13	0
59294	1971	2	14	4
59294	1971	2	15	37
59294	1971	2	16	17
59294	1971	2	17	98
59294	1971	2	18	93
59294	1971	2	19	96
59294	1971	2	20	101
59294	1971	2	21	37
59294	1971	2	22	62
59294	1971	2	23	82
59294	1971	2	24	0
59294	1971	2	25	1
59294	1971	2	26	0
59294	1971	2	27	0
59294	1971	2	28	0
59294	1971	3	1	0
59294	1971	3	2	0
59294	1971	3	3	0
59294	1971	3	4	0
59294	1971	3	5	0
59294	1971	3	6	0
59294	1971	3	7	0
59294	1971	3	8	0
59294	1971	3	9	104
59294	1971	3	10	31
59294	1971	3	11	35
59294	1971	3	12	63
59294	1971	3	13	84
59294	1971	3	14	98
59294	1971	3	15	95
59294	1971	3	16	100
59294	1971	3	17	100
59294	1971	3	18	72
59294	1971	3	19	79
59294	1971	3	20	62
59294	1971	3	21	94
59294	1971	3	22	29
59294	1971	3	23	113
59294	1971	3	24	114
59294	1971	3	25	100
59294	1971	3	26	86
59294	1971	3	27	103
59294	1971	3	28	27
59294	1971	3	29	14
59294	1971	3	30	8
59294	1971	3	31	0
59294	1971	4	1	51
59294	1971	4	2	0
59294	1971	4	3	1
59294	1971	4	4	0
59294	1971	4	5	42
59294	1971	4	6	17
59294	1971	4	7	81
59294	1971	4	8	31
59294	1971	4	9	10
59294	1971	4	10	20
59294	1971	4	11	87
59294	1971	4	12	85
59294	1971	4	13	102
59294	1971	4	14	96
59294	1971	4	15	27
59294	1971	4	16	0
59294	1971	4	17	85
59294	1971	4	18	0
59294	1971	4	19	21
59294	1971	4	20	5
59294	1971	4	21	85
59294	1971	4	22	27
59294	1971	4	23	0
59294	1971	4	24	20
59294	1971	4	25	47
59294	1971	4	26	17
59294	1971	4	27	0
59294	1971	4	28	32766
59294	1971	4	29	50
59294	1971	4	30	0
59294	1971	5	1	78
59294	1971	5	2	89
59294	1971	5	3	57
59294	1971	5	4	50
59294	1971	5	5	0
59294	1971	5	6	109
59294	1971	5	7	6
59294	1971	5	8	62
59294	1971	5	9	7
59294	1971	5	10	0
59294	1971	5	11	14
59294	1971	5	12	21
59294	1971	5	13	47
59294	1971	5	14	88
59294	1971	5	15	40
59294	1971	5	16	11
59294	1971	5	17	5
59294	1971	5	18	37
59294	1971	5	19	8
59294	1971	5	20	5
59294	1971	5	21	47
59294	1971	5	22	32
59294	1971	5	23	9
59294	1971	5	24	12
59294	1971	5	25	97
59294	1971	5	26	34
59294	1971	5	27	107
59294	1971	5	28	120
59294	1971	5	29	98
59294	1971	5	30	92
59294	1971	5	31	42
59294	1971	6	1	58
59294	1971	6	2	68
59294	1971	6	3	93
59294	1971	6	4	62
59294	1971	6	5	32
59294	1971	6	6	0
59294	1971	6	7	8
59294	1971	6	8	23
59294	1971	6	9	44
59294	1971	6	10	34
59294	1971	6	11	28
59294	1971	6	12	32
59294	1971	6	13	127
59294	1971	6	14	120
59294	1971	6	15	121
59294	1971	6	16	117
59294	1971	6	17	33
59294	1971	6	18	0
59294	1971	6	19	39
59294	1971	6	20	82
59294	1971	6	21	96
59294	1971	6	22	83
59294	1971	6	23	72
59294	1971	6	24	29
59294	1971	6	25	77
59294	1971	6	26	119
59294	1971	6	27	68
59294	1971	6	28	81
59294	1971	6	29	39
59294	1971	6	30	67
59294	1971	7	1	78
59294	1971	7	2	96
59294	1971	7	3	111
59294	1971	7	4	124
59294	1971	7	5	107
59294	1971	7	6	52
59294	1971	7	7	55
59294	1971	7	8	62
59294	1971	7	9	91
59294	1971	7	10	116
59294	1971	7	11	61
59294	1971	7	12	50
59294	1971	7	13	77
59294	1971	7	14	120
59294	1971	7	15	107
59294	1971	7	16	107
59294	1971	7	17	0
59294	1971	7	18	87
59294	1971	7	19	107
59294	1971	7	20	121
59294	1971	7	21	78
59294	1971	7	22	0
59294	1971	7	23	61
59294	1971	7	24	101
59294	1971	7	25	103
59294	1971	7	26	84
59294	1971	7	27	0
59294	1971	7	28	90
59294	1971	7	29	64
59294	1971	7	30	123
59294	1971	7	31	97
59294	1971	8	1	99
59294	1971	8	2	90
59294	1971	8	3	96
59294	1971	8	4	86
59294	1971	8	5	16
59294	1971	8	6	0
59294	1971	8	7	0
59294	1971	8	8	78
59294	1971	8	9	86
59294	1971	8	10	97
59294	1971	8	11	89
59294	1971	8	12	23
59294	1971	8	13	39
59294	1971	8	14	119
59294	1971	8	15	85
59294	1971	8	16	67
59294	1971	8	17	0
59294	1971	8	18	30
59294	1971	8	19	112
59294	1971	8	20	82
59294	1971	8	21	109
59294	1971	8	22	118
59294	1971	8	23	110
59294	1971	8	24	111
59294	1971	8	25	83
59294	1971	8	26	90
59294	1971	8	27	116
59294	1971	8	28	111
59294	1971	8	29	114
59294	1971	8	30	109
59294	1971	8	31	108
59294	1971	9	1	85
59294	1971	9	2	68
59294	1971	9	3	100
59294	1971	9	4	98
59294	1971	9	5	65
59294	1971	9	6	75
59294	1971	9	7	63
59294	1971	9	8	24
59294	1971	9	9	50
59294	1971	9	10	59
59294	1971	9	11	68
59294	1971	9	12	17
59294	1971	9	13	42
59294	1971	9	14	16
59294	1971	9	15	31
59294	1971	9	16	110
59294	1971	9	17	90
59294	1971	9	18	103
59294	1971	9	19	86
59294	1971	9	20	42
59294	1971	9	21	14
59294	1971	9	22	88
59294	1971	9	23	83
59294	1971	9	24	50
59294	1971	9	25	96
59294	1971	9	26	100
59294	1971	9	27	97
59294	1971	9	28	79
59294	1971	9	29	0
59294	1971	9	30	0
59294	1971	10	1	88
59294	1971	10	2	108
59294	1971	10	3	101
59294	1971	10	4	61
59294	1971	10	5	99
59294	1971	10	6	60
59294	1971	10	7	4
59294	1971	10	8	3
59294	1971	10	9	0
59294	1971	10	10	107
59294	1971	10	11	94
59294	1971	10	12	105
59294	1971	10	13	108
59294	1971	10	14	106
59294	1971	10	15	101
59294	1971	10	16	104
59294	1971	10	17	102
59294	1971	10	18	101
59294	1971	10	19	105
59294	1971	10	20	102
59294	1971	10	21	102
59294	1971	10	22	84
59294	1971	10	23	11
59294	1971	10	24	32
59294	1971	10	25	28
59294	1971	10	26	68
59294	1971	10	27	68
59294	1971	10	28	25
59294	1971	10	29	0
59294	1971	10	30	80
59294	1971	10	31	93
59294	1971	11	1	105
59294	1971	11	2	100
59294	1971	11	3	101
59294	1971	11	4	90
59294	1971	11	5	26
59294	1971	11	6	51
59294	1971	11	7	12
59294	1971	11	8	68
59294	1971	11	9	91
59294	1971	11	10	100
59294	1971	11	11	103
59294	1971	11	12	99
59294	1971	11	13	95
59294	1971	11	14	73
59294	1971	11	15	99
59294	1971	11	16	101
59294	1971	11	17	100
59294	1971	11	18	100
59294	1971	11	19	96
59294	1971	11	20	101
59294	1971	11	21	95
59294	1971	11	22	97
59294	1971	11	23	97
59294	1971	11	24	84
59294	1971	11	25	48
59294	1971	11	26	96
59294	1971	11	27	93
59294	1971	11	28	98
59294	1971	11	29	68
59294	1971	11	30	68
59294	1971	12	1	95
59294	1971	12	2	42
59294	1971	12	3	18
59294	1971	12	4	74
59294	1971	12	5	61
59294	1971	12	6	75
59294	1971	12	7	0
59294	1971	12	8	74
59294	1971	12	9	26
59294	1971	12	10	97
59294	1971	12	11	95
59294	1971	12	12	94
59294	1971	12	13	93
59294	1971	12	14	96
59294	1971	12	15	87
59294	1971	12	16	93
59294	1971	12	17	0
59294	1971	12	18	0
59294	1971	12	19	0
59294	1971	12	20	0
59294	1971	12	21	0
59294	1971	12	22	0
59294	1971	12	23	36
59294	1971	12	24	8
59294	1971	12	25	4
59294	1971	12	26	0
59294	1971	12	27	91
59294	1971	12	28	82
59294	1971	12	29	80
59294	1971	12	30	88
59294	1971	12	31	90
59294	1972	1	1	88
59294	1972	1	2	81
59294	1972	1	3	0
59294	1972	1	4	0
59294	1972	1	5	17
59294	1972	1	6	0
59294	1972	1	7	57
59294	1972	1	8	88
59294	1972	1	9	87
59294	1972	1	10	90
59294	1972	1	11	89
59294	1972	1	12	93
59294	1972	1	13	89
59294	1972	1	14	94
59294	1972	1	15	92
59294	1972	1	16	37
59294	1972	1	17	13
59294	1972	1	18	67
59294	1972	1	19	80
59294	1972	1	20	91
59294	1972	1	21	98
59294	1972	1	22	80
59294	1972	1	23	27
59294	1972	1	24	16
59294	1972	1	25	75
59294	1972	1	26	53
59294	1972	1	27	93
59294	1972	1	28	9
59294	1972	1	29	17
59294	1972	1	30	82
59294	1972	1	31	5
59294	1972	2	1	2
59294	1972	2	2	15
59294	1972	2	3	0
59294	1972	2	4	0
59294	1972	2	5	0
59294	1972	2	6	0
59294	1972	2	7	0
59294	1972	2	8	0
59294	1972	2	9	68
59294	1972	2	10	40
59294	1972	2	11	82
59294	1972	2	12	0
59294	1972	2	13	76
59294	1972	2	14	0
59294	1972	2	15	14
59294	1972	2	16	48
59294	1972	2	17	37
59294	1972	2	18	65
59294	1972	2	19	36
59294	1972	2	20	24
59294	1972	2	21	0
59294	1972	2	22	22
59294	1972	2	23	0
59294	1972	2	24	0
59294	1972	2	25	0
59294	1972	2	26	0
59294	1972	2	27	0
59294	1972	2	28	0
59294	1972	2	29	64
59294	1972	3	1	99
59294	1972	3	2	97
59294	1972	3	3	104
59294	1972	3	4	104
59294	1972	3	5	102
59294	1972	3	6	103
59294	1972	3	7	70
59294	1972	3	8	55
59294	1972	3	9	90
59294	1972	3	10	25
59294	1972	3	11	2
59294	1972	3	12	101
59294	1972	3	13	82
59294	1972	3	14	100
59294	1972	3	15	91
59294	1972	3	16	31
59294	1972	3	17	91
59294	1972	3	18	37
59294	1972	3	19	81
59294	1972	3	20	88
59294	1972	3	21	109
59294	1972	3	22	13
59294	1972	3	23	0
59294	1972	3	24	16
59294	1972	3	25	0
59294	1972	3	26	106
59294	1972	3	27	99
59294	1972	3	28	36
59294	1972	3	29	27
59294	1972	3	30	31
59294	1972	3	31	0
59294	1972	4	1	0
59294	1972	4	2	0
59294	1972	4	3	0
59294	1972	4	4	27
59294	1972	4	5	0
59294	1972	4	6	2
59294	1972	4	7	4
59294	1972	4	8	29
59294	1972	4	9	98
59294	1972	4	10	0
59294	1972	4	11	34
59294	1972	4	12	6
59294	1972	4	13	0
59294	1972	4	14	6
59294	1972	4	15	20
59294	1972	4	16	39
59294	1972	4	17	16
59294	1972	4	18	27
59294	1972	4	19	80
59294	1972	4	20	37
59294	1972	4	21	26
59294	1972	4	22	0
59294	1972	4	23	34
59294	1972	4	24	4
59294	1972	4	25	5
59294	1972	4	26	0
59294	1972	4	27	99
59294	1972	4	28	41
59294	1972	4	29	9
59294	1972	4	30	87
59294	1972	5	1	91
59294	1972	5	2	0
59294	1972	5	3	0
59294	1972	5	4	27
59294	1972	5	5	5
59294	1972	5	6	46
59294	1972	5	7	7
59294	1972	5	8	0
59294	1972	5	9	64
59294	1972	5	10	0
59294	1972	5	11	0
59294	1972	5	12	81
59294	1972	5	13	94
59294	1972	5	14	37
59294	1972	5	15	91
59294	1972	5	16	36
59294	1972	5	17	0
59294	1972	5	18	0
59294	1972	5	19	7
59294	1972	5	20	0
59294	1972	5	21	0
59294	1972	5	22	0
59294	1972	5	23	48
59294	1972	5	24	0
59294	1972	5	25	75
59294	1972	5	26	87
59294	1972	5	27	82
59294	1972	5	28	86
59294	1972	5	29	46
59294	1972	5	30	113
59294	1972	5	31	0
59294	1972	6	1	64
59294	1972	6	2	114
59294	1972	6	3	105
59294	1972	6	4	15
59294	1972	6	5	42
59294	1972	6	6	123
59294	1972	6	7	113
59294	1972	6	8	100
59294	1972	6	9	108
59294	1972	6	10	65
59294	1972	6	11	77
59294	1972	6	12	86
59294	1972	6	13	17
59294	1972	6	14	57
59294	1972	6	15	3
59294	1972	6	16	0
59294	1972	6	17	7
59294	1972	6	18	0
59294	1972	6	19	10
59294	1972	6	20	88
59294	1972	6	21	92
59294	1972	6	22	105
59294	1972	6	23	110
59294	1972	6	24	119
59294	1972	6	25	101
59294	1972	6	26	100
59294	1972	6	27	73
59294	1972	6	28	63
59294	1972	6	29	63
59294	1972	6	30	116
59294	1972	7	1	93
59294	1972	7	2	119
59294	1972	7	3	101
59294	1972	7	4	81
59294	1972	7	5	71
59294	1972	7	6	66
59294	1972	7	7	117
59294	1972	7	8	112
59294	1972	7	9	56
59294	1972	7	10	97
59294	1972	7	11	70
59294	1972	7	12	70
59294	1972	7	13	58
59294	1972	7	14	61
59294	1972	7	15	114
59294	1972	7	16	77
59294	1972	7	17	72
59294	1972	7	18	110
59294	1972	7	19	110
59294	1972	7	20	96
59294	1972	7	21	117
59294	1972	7	22	85
59294	1972	7	23	57
59294	1972	7	24	66
59294	1972	7	25	20
59294	1972	7	26	9
59294	1972	7	27	0
59294	1972	7	28	48
59294	1972	7	29	51
59294	1972	7	30	30
59294	1972	7	31	1
59294	1972	8	1	48
59294	1972	8	2	118
59294	1972	8	3	103
59294	1972	8	4	86
59294	1972	8	5	89
59294	1972	8	6	93
59294	1972	8	7	35
59294	1972	8	8	13
59294	1972	8	9	24
59294	1972	8	10	52
59294	1972	8	11	51
59294	1972	8	12	66
59294	1972	8	13	0
59294	1972	8	14	37
59294	1972	8	15	106
59294	1972	8	16	108
59294	1972	8	17	111
59294	1972	8	18	58
59294	1972	8	19	0
59294	1972	8	20	7
59294	1972	8	21	50
59294	1972	8	22	74
59294	1972	8	23	102
59294	1972	8	24	114
59294	1972	8	25	98
59294	1972	8	26	74
59294	1972	8	27	68
59294	1972	8	28	9
59294	1972	8	29	64
59294	1972	8	30	102
59294	1972	8	31	106
59294	1972	9	1	46
59294	1972	9	2	79
59294	1972	9	3	105
59294	1972	9	4	105
59294	1972	9	5	80
59294	1972	9	6	57
59294	1972	9	7	77
59294	1972	9	8	96
59294	1972	9	9	93
59294	1972	9	10	92
59294	1972	9	11	101
59294	1972	9	12	107
59294	1972	9	13	107
59294	1972	9	14	93
59294	1972	9	15	82
59294	1972	9	16	68
59294	1972	9	17	77
59294	1972	9	18	24
59294	1972	9	19	38
59294	1972	9	20	52
59294	1972	9	21	74
59294	1972	9	22	57
59294	1972	9	23	76
59294	1972	9	24	0
59294	1972	9	25	16
59294	1972	9	26	73
59294	1972	9	27	96
59294	1972	9	28	21
59294	1972	9	29	35
59294	1972	9	30	80
59294	1972	10	1	99
59294	1972	10	2	52
59294	1972	10	3	0
59294	1972	10	4	107
59294	1972	10	5	106
59294	1972	10	6	107
59294	1972	10	7	107
59294	1972	10	8	81
59294	1972	10	9	83
59294	1972	10	10	7
59294	1972	10	11	0
59294	1972	10	12	33
59294	1972	10	13	44
59294	1972	10	14	59
59294	1972	10	15	68
59294	1972	10	16	95
59294	1972	10	17	17
59294	1972	10	18	77
59294	1972	10	19	99
59294	1972	10	20	93
59294	1972	10	21	84
59294	1972	10	22	47
59294	1972	10	23	82
59294	1972	10	24	35
59294	1972	10	25	18
59294	1972	10	26	57
59294	1972	10	27	95
59294	1972	10	28	102
59294	1972	10	29	99
59294	1972	10	30	58
59294	1972	10	31	79
59294	1972	11	1	76
59294	1972	11	2	4
59294	1972	11	3	101
59294	1972	11	4	95
59294	1972	11	5	79
59294	1972	11	6	86
59294	1972	11	7	6
59294	1972	11	8	0
59294	1972	11	9	40
59294	1972	11	10	104
59294	1972	11	11	27
59294	1972	11	12	0
59294	1972	11	13	3
59294	1972	11	14	33
59294	1972	11	15	46
59294	1972	11	16	55
59294	1972	11	17	0
59294	1972	11	18	0
59294	1972	11	19	7
59294	1972	11	20	21
59294	1972	11	21	0
59294	1972	11	22	0
59294	1972	11	23	0
59294	1972	11	24	87
59294	1972	11	25	85
59294	1972	11	26	69
59294	1972	11	27	97
59294	1972	11	28	13
59294	1972	11	29	96
59294	1972	11	30	53
59294	1972	12	1	96
59294	1972	12	2	95
59294	1972	12	3	95
59294	1972	12	4	83
59294	1972	12	5	97
59294	1972	12	6	99
59294	1972	12	7	93
59294	1972	12	8	76
59294	1972	12	9	72
59294	1972	12	10	50
59294	1972	12	11	9
59294	1972	12	12	0
59294	1972	12	13	15
59294	1972	12	14	8
59294	1972	12	15	61
59294	1972	12	16	98
59294	1972	12	17	78
59294	1972	12	18	22
59294	1972	12	19	32
59294	1972	12	20	6
59294	1972	12	21	0
59294	1972	12	22	4
59294	1972	12	23	16
59294	1972	12	24	31
59294	1972	12	25	20
59294	1972	12	26	4
59294	1972	12	27	28
59294	1972	12	28	0
59294	1972	12	29	6
59294	1972	12	30	0
59294	1972	12	31	0
59294	1973	1	1	0
59294	1973	1	2	93
59294	1973	1	3	0
59294	1973	1	4	40
59294	1973	1	5	3
59294	1973	1	6	0
59294	1973	1	7	57
59294	1973	1	8	0
59294	1973	1	9	19
59294	1973	1	10	0
59294	1973	1	11	7
59294	1973	1	12	15
59294	1973	1	13	15
59294	1973	1	14	14
59294	1973	1	15	25
59294	1973	1	16	43
59294	1973	1	17	0
59294	1973	1	18	85
59294	1973	1	19	0
59294	1973	1	20	10
59294	1973	1	21	2
59294	1973	1	22	0
59294	1973	1	23	0
59294	1973	1	24	96
59294	1973	1	25	49
59294	1973	1	26	0
59294	1973	1	27	3
59294	1973	1	28	3
59294	1973	1	29	55
59294	1973	1	30	91
59294	1973	1	31	96
59294	1973	2	1	98
59294	1973	2	2	34
59294	1973	2	3	2
59294	1973	2	4	86
59294	1973	2	5	89
59294	1973	2	6	74
59294	1973	2	7	100
59294	1973	2	8	0
59294	1973	2	9	5
59294	1973	2	10	35
59294	1973	2	11	64
59294	1973	2	12	96
59294	1973	2	13	29
59294	1973	2	14	3
59294	1973	2	15	0
59294	1973	2	16	12
59294	1973	2	17	41
59294	1973	2	18	22
59294	1973	2	19	5
59294	1973	2	20	100
59294	1973	2	21	0
59294	1973	2	22	0
59294	1973	2	23	56
59294	1973	2	24	0
59294	1973	2	25	0
59294	1973	2	26	0
59294	1973	2	27	34
59294	1973	2	28	0
59294	1973	3	1	10
59294	1973	3	2	32
59294	1973	3	3	0
59294	1973	3	4	5
59294	1973	3	5	0
59294	1973	3	6	74
59294	1973	3	7	59
59294	1973	3	8	0
59294	1973	3	9	24
59294	1973	3	10	51
59294	1973	3	11	23
59294	1973	3	12	29
59294	1973	3	13	36
59294	1973	3	14	0
59294	1973	3	15	9
59294	1973	3	16	0
59294	1973	3	17	0
59294	1973	3	18	0
59294	1973	3	19	31
59294	1973	3	20	10
59294	1973	3	21	15
59294	1973	3	22	72
59294	1973	3	23	11
59294	1973	3	24	12
59294	1973	3	25	86
59294	1973	3	26	102
59294	1973	3	27	63
59294	1973	3	28	51
59294	1973	3	29	94
59294	1973	3	30	52
59294	1973	3	31	25
59294	1973	4	1	0
59294	1973	4	2	0
59294	1973	4	3	1
59294	1973	4	4	105
59294	1973	4	5	87
59294	1973	4	6	0
59294	1973	4	7	0
59294	1973	4	8	0
59294	1973	4	9	45
59294	1973	4	10	0
59294	1973	4	11	0
59294	1973	4	12	8
59294	1973	4	13	0
59294	1973	4	14	1
59294	1973	4	15	49
59294	1973	4	16	70
59294	1973	4	17	0
59294	1973	4	18	0
59294	1973	4	19	0
59294	1973	4	20	9
59294	1973	4	21	66
59294	1973	4	22	0
59294	1973	4	23	79
59294	1973	4	24	93
59294	1973	4	25	103
59294	1973	4	26	86
59294	1973	4	27	66
59294	1973	4	28	4
59294	1973	4	29	0
59294	1973	4	30	40
59294	1973	5	1	23
59294	1973	5	2	45
59294	1973	5	3	75
59294	1973	5	4	34
59294	1973	5	5	0
59294	1973	5	6	6
59294	1973	5	7	42
59294	1973	5	8	21
59294	1973	5	9	0
59294	1973	5	10	2
59294	1973	5	11	0
59294	1973	5	12	29
59294	1973	5	13	0
59294	1973	5	14	62
59294	1973	5	15	70
59294	1973	5	16	74
59294	1973	5	17	103
59294	1973	5	18	39
59294	1973	5	19	65
59294	1973	5	20	32
59294	1973	5	21	45
59294	1973	5	22	81
59294	1973	5	23	102
59294	1973	5	24	9
59294	1973	5	25	7
59294	1973	5	26	27
59294	1973	5	27	2
59294	1973	5	28	0
59294	1973	5	29	22
59294	1973	5	30	59
59294	1973	5	31	82
59294	1973	6	1	25
59294	1973	6	2	67
59294	1973	6	3	7
59294	1973	6	4	0
59294	1973	6	5	0
59294	1973	6	6	0
59294	1973	6	7	0
59294	1973	6	8	48
59294	1973	6	9	42
59294	1973	6	10	29
59294	1973	6	11	25
59294	1973	6	12	42
59294	1973	6	13	22
59294	1973	6	14	0
59294	1973	6	15	11
59294	1973	6	16	10
59294	1973	6	17	91
59294	1973	6	18	37
59294	1973	6	19	55
59294	1973	6	20	88
59294	1973	6	21	79
59294	1973	6	22	77
59294	1973	6	23	111
59294	1973	6	24	58
59294	1973	6	25	58
59294	1973	6	26	59
59294	1973	6	27	7
59294	1973	6	28	31
59294	1973	6	29	29
59294	1973	6	30	105
59294	1973	7	1	120
59294	1973	7	2	105
59294	1973	7	3	34
59294	1973	7	4	24
59294	1973	7	5	55
59294	1973	7	6	101
59294	1973	7	7	0
59294	1973	7	8	11
59294	1973	7	9	0
59294	1973	7	10	50
59294	1973	7	11	22
59294	1973	7	12	89
59294	1973	7	13	78
59294	1973	7	14	104
59294	1973	7	15	81
59294	1973	7	16	10
59294	1973	7	17	0
59294	1973	7	18	105
59294	1973	7	19	111
59294	1973	7	20	81
59294	1973	7	21	32
59294	1973	7	22	41
59294	1973	7	23	51
59294	1973	7	24	18
59294	1973	7	25	48
59294	1973	7	26	25
59294	1973	7	27	20
59294	1973	7	28	69
59294	1973	7	29	120
59294	1973	7	30	113
59294	1973	7	31	117
59294	1973	8	1	113
59294	1973	8	2	117
59294	1973	8	3	95
59294	1973	8	4	49
59294	1973	8	5	59
59294	1973	8	6	91
59294	1973	8	7	88
59294	1973	8	8	87
59294	1973	8	9	46
59294	1973	8	10	23
59294	1973	8	11	19
59294	1973	8	12	0
59294	1973	8	13	7
59294	1973	8	14	57
59294	1973	8	15	59
59294	1973	8	16	45
59294	1973	8	17	77
59294	1973	8	18	73
59294	1973	8	19	65
59294	1973	8	20	74
59294	1973	8	21	41
59294	1973	8	22	94
59294	1973	8	23	117
59294	1973	8	24	13
59294	1973	8	25	14
59294	1973	8	26	32
59294	1973	8	27	76
59294	1973	8	28	43
59294	1973	8	29	51
59294	1973	8	30	5
59294	1973	8	31	25
59294	1973	9	1	33
59294	1973	9	2	0
59294	1973	9	3	2
59294	1973	9	4	67
59294	1973	9	5	87
59294	1973	9	6	58
59294	1973	9	7	73
59294	1973	9	8	108
59294	1973	9	9	100
59294	1973	9	10	81
59294	1973	9	11	111
59294	1973	9	12	109
59294	1973	9	13	86
59294	1973	9	14	37
59294	1973	9	15	33
59294	1973	9	16	107
59294	1973	9	17	75
59294	1973	9	18	41
59294	1973	9	19	26
59294	1973	9	20	91
59294	1973	9	21	72
59294	1973	9	22	79
59294	1973	9	23	84
59294	1973	9	24	82
59294	1973	9	25	85
59294	1973	9	26	25
59294	1973	9	27	36
59294	1973	9	28	56
59294	1973	9	29	63
59294	1973	9	30	89
59294	1973	10	1	23
59294	1973	10	2	100
59294	1973	10	3	110
59294	1973	10	4	96
59294	1973	10	5	91
59294	1973	10	6	62
59294	1973	10	7	69
59294	1973	10	8	85
59294	1973	10	9	105
59294	1973	10	10	59
59294	1973	10	11	24
59294	1973	10	12	33
59294	1973	10	13	86
59294	1973	10	14	66
59294	1973	10	15	53
59294	1973	10	16	105
59294	1973	10	17	72
59294	1973	10	18	0
59294	1973	10	19	18
59294	1973	10	20	22
59294	1973	10	21	0
59294	1973	10	22	52
59294	1973	10	23	104
59294	1973	10	24	45
59294	1973	10	25	56
59294	1973	10	26	0
59294	1973	10	27	50
59294	1973	10	28	96
59294	1973	10	29	102
59294	1973	10	30	102
59294	1973	10	31	100
59294	1973	11	1	104
59294	1973	11	2	101
59294	1973	11	3	100
59294	1973	11	4	98
59294	1973	11	5	99
59294	1973	11	6	99
59294	1973	11	7	46
59294	1973	11	8	2
59294	1973	11	9	0
59294	1973	11	10	0
59294	1973	11	11	10
59294	1973	11	12	47
59294	1973	11	13	101
59294	1973	11	14	87
59294	1973	11	15	97
59294	1973	11	16	92
59294	1973	11	17	100
59294	1973	11	18	84
59294	1973	11	19	98
59294	1973	11	20	53
59294	1973	11	21	98
59294	1973	11	22	98
59294	1973	11	23	98
